592 9624
203 176 -267.4897119342
203 179 -66.8724279835
203 180 154.3209876543
203 200 -61.7283950617
203 203 1172.8395061728
203 206 -61.7283950617
203 227 -66.8724279835
203 228 154.3209876543
203 230 -267.4897119342
203 233 -66.8724279835
203 234 -154.3209876543
203 310 154.3209876543
203 311 -66.8724279835
203 335 36.0082304527
203 338 -61.7283950617
203 341 36.0082304527
203 364 -154.3209876543
203 365 -66.8724279835
204 42 36.0082304527
204 64 -154.3209876543
204 66 -66.8724279835
204 69 -61.7283950617
204 70 154.3209876543
204 72 -66.8724279835
204 96 36.0082304527
204 173 -154.3209876543
204 174 -66.8724279835
204 177 -61.7283950617
204 179 154.3209876543
204 180 -66.8724279835
204 201 -267.4897119342
204 204 1172.8395061728
204 207 -267.4897119342
204 227 154.3209876543
204 228 -66.8724279835
204 231 -61.7283950617
204 233 -154.3209876543
204 234 -66.8724279835
204 312 36.0082304527
204 334 154.3209876543
204 336 -66.8724279835
204 339 -61.7283950617
204 340 -154.3209876543
204 342 -66.8724279835
204 366 36.0082304527
205 70 -267.4897119342
205 178 -61.7283950617
205 202 -61.7283950617
205 205 781.8930041152
205 208 -61.7283950617
205 232 -61.7283950617
205 340 -267.4897119342
206 71 -61.7283950617
206 179 -267.4897119342
206 203 -61.7283950617
206 206 781.8930041152
206 209 -61.7283950617
206 233 -267.4897119342
206 341 -61.7283950617
207 72 -61.7283950617
207 180 -61.7283950617
207 204 -267.4897119342
207 207 781.8930041152
207 210 -267.4897119342
207 234 -61.7283950617
207 342 -61.7283950617
208 46 -66.8724279835
208 47 -154.3209876543
208 70 -66.8724279835
208 72 -154.3209876543
208 73 -267.4897119342
208 76 -66.8724279835
208 78 154.3209876543
208 100 -66.8724279835
208 101 154.3209876543
208 178 36.0082304527
208 181 -61.7283950617
208 184 36.0082304527
208 205 -61.7283950617
208 208 1172.8395061728
208 211 -61.7283950617
208 232 36.0082304527
208 235 -61.7283950617
208 238 36.0082304527
208 316 -66.8724279835
208 317 154.3209876543
208 340 -66.8724279835
208 342 154.3209876543
208 343 -267.4897119342
208 346 -66.8724279835
208 348 -154.3209876543
208 370 -66.8724279835
208 371 -154.3209876543
209 46 -154.3209876543
209 47 -66.8724279835
209 71 36.0082304527
209 74 -61.7283950617
209 77 36.0082304527
209 100 154.3209876543
209 101 -66.8724279835
209 179 -66.8724279835
209 180 -154.3209876543
209 182 -267.4897119342
209 185 -66.8724279835
209 186 154.3209876543
209 206 -61.7283950617
209 209 1172.8395061728
209 212 -61.7283950617
209 233 -66.8724279835
209 234 154.3209876543
209 236 -267.4897119342
209 239 -66.8724279835
209 240 -154.3209876543
209 316 154.3209876543
209 317 -66.8724279835
209 341 36.0082304527
209 344 -61.7283950617
209 347 36.0082304527
209 370 -154.3209876543
209 371 -66.8724279835
210 48 36.0082304527
210 70 -154.3209876543
210 72 -66.8724279835
210 75 -61.7283950617
210 76 154.3209876543
210 78 -66.8724279835
210 102 36.0082304527
210 179 -154.3209876543
210 180 -66.8724279835
210 183 -61.7283950617
210 185 154.3209876543
210 186 -66.8724279835
210 207 -267.4897119342
210 210 1172.8395061728
210 213 -267.4897119342
210 233 154.3209876543
210 234 -66.8724279835
210 237 -61.7283950617
210 239 -154.3209876543
210 240 -66.8724279835
210 318 36.0082304527
210 340 154.3209876543
210 342 -66.8724279835
210 345 -61.7283950617
210 346 -154.3209876543
210 348 -66.8724279835
210 372 36.0082304527
211 76 -133.7448559671
211 78 -30.8641975309
211 184 -30.8641975309
211 208 -61.7283950617
211 211 390.9465020576
211 238 -30.8641975309
211 346 -133.7448559671
211 348 30.8641975309
212 77 -30.8641975309
212 185 -133.7448559671
212 186 -30.8641975309
212 209 -61.7283950617
212 212 390.9465020576
212 239 -133.7448559671
212 240 30.8641975309
212 347 -30.8641975309
213 76 -72.0164609053
213 78 -30.8641975309
213 185 -72.0164609053
213 186 -30.8641975309
213 210 -267.4897119342
213 213 390.9465020576
213 239 72.0164609053
213 240 -30.8641975309
213 346 72.0164609053
213 348 -30.8641975309
214 52 -33.4362139918
214 53 -77.1604938272
214 54 -10.2880658436
214 79 -133.7448559671
214 81 -72.0164609053
214 82 -66.8724279835
214 84 154.3209876543
214 106 -33.4362139918
214 107 77.1604938272
214 108 -10.2880658436
214 187 -30.8641975309
214 190 36.0082304527
214 214 586.4197530864
214 217 -61.7283950617
214 241 -30.8641975309
214 244 36.0082304527
214 322 -33.4362139918
214 323 77.1604938272
214 324 10.2880658436
214 349 -133.7448559671
214 351 72.0164609053
214 352 -66.8724279835
214 354 -154.3209876543
214 376 -33.4362139918
214 377 -77.1604938272
214 378 10.2880658436
215 52 -77.1604938272
215 53 -33.4362139918
215 54 -10.2880658436
215 80 -30.8641975309
215 83 36.0082304527
215 106 77.1604938272
215 107 -33.4362139918
215 108 10.2880658436
215 188 -133.7448559671
215 189 -72.0164609053
215 191 -66.8724279835
215 192 154.3209876543
215 215 586.4197530864
215 218 -61.7283950617
215 242 -133.7448559671
215 243 72.0164609053
215 245 -66.8724279835
215 246 -154.3209876543
215 322 77.1604938272
215 323 -33.4362139918
215 324 -10.2880658436
215 350 -30.8641975309
215 353 36.0082304527
215 376 -77.1604938272
215 377 -33.4362139918
215 378 10.2880658436
216 52 10.2880658436
216 53 10.2880658436
216 54 18.0041152263
216 79 -30.8641975309
216 81 -30.8641975309
216 82 154.3209876543
216 84 -66.8724279835
216 106 10.2880658436
216 107 -10.2880658436
216 108 18.0041152263
216 188 -30.8641975309
216 189 -30.8641975309
216 191 154.3209876543
216 192 -66.8724279835
216 216 586.4197530864
216 219 -267.4897119342
216 242 30.8641975309
216 243 -30.8641975309
216 245 -154.3209876543
216 246 -66.8724279835
216 322 -10.2880658436
216 323 10.2880658436
216 324 18.0041152263
216 349 30.8641975309
216 351 -30.8641975309
216 352 -154.3209876543
216 354 -66.8724279835
216 376 -10.2880658436
216 377 -10.2880658436
216 378 18.0041152263
217 82 -267.4897119342
217 190 -61.7283950617
217 214 -61.7283950617
217 217 781.8930041152
217 220 -61.7283950617
217 244 -61.7283950617
217 352 -267.4897119342
218 83 -61.7283950617
218 191 -267.4897119342
218 215 -61.7283950617
218 218 781.8930041152
218 221 -61.7283950617
218 245 -267.4897119342
218 353 -61.7283950617
219 84 -61.7283950617
219 192 -61.7283950617
219 216 -267.4897119342
219 219 781.8930041152
219 222 -267.4897119342
219 246 -61.7283950617
219 354 -61.7283950617
220 58 -66.8724279835
220 59 -154.3209876543
220 82 -66.8724279835
220 84 -154.3209876543
220 85 -267.4897119342
220 88 -66.8724279835
220 90 154.3209876543
220 112 -66.8724279835
220 113 154.3209876543
220 190 36.0082304527
220 193 -61.7283950617
220 196 36.0082304527
220 217 -61.7283950617
220 220 1172.8395061728
220 223 -61.7283950617
220 244 36.0082304527
220 247 -61.7283950617
220 250 36.0082304527
220 328 -66.8724279835
220 329 154.3209876543
220 352 -66.8724279835
220 354 154.3209876543
220 355 -267.4897119342
220 358 -66.8724279835
220 360 -154.3209876543
220 382 -66.8724279835
220 383 -154.3209876543
221 58 -154.3209876543
221 59 -66.8724279835
221 83 36.0082304527
221 86 -61.7283950617
221 89 36.0082304527
221 112 154.3209876543
221 113 -66.8724279835
221 191 -66.8724279835
221 192 -154.3209876543
221 194 -267.4897119342
221 197 -66.8724279835
221 198 154.3209876543
221 218 -61.7283950617
221 221 1172.8395061728
221 224 -61.7283950617
221 245 -66.8724279835
221 246 154.3209876543
221 248 -267.4897119342
221 251 -66.8724279835
221 252 -154.3209876543
221 328 154.3209876543
221 329 -66.8724279835
221 353 36.0082304527
221 356 -61.7283950617
221 359 36.0082304527
221 382 -154.3209876543
221 383 -66.8724279835
222 60 36.0082304527
222 82 -154.3209876543
222 84 -66.8724279835
222 87 -61.7283950617
222 88 154.3209876543
222 90 -66.8724279835
222 114 36.0082304527
222 191 -154.3209876543
222 192 -66.8724279835
222 195 -61.7283950617
222 197 154.3209876543
222 198 -66.8724279835
222 219 -267.4897119342
222 222 1172.8395061728
222 225 -267.4897119342
222 245 154.3209876543
222 246 -66.8724279835
222 249 -61.7283950617
222 251 -154.3209876543
222 252 -66.8724279835
222 330 36.0082304527
222 352 154.3209876543
222 354 -66.8724279835
222 357 -61.7283950617
222 358 -154.3209876543
222 360 -66.8724279835
222 384 36.0082304527
223 88 -267.4897119342
223 196 -61.7283950617
223 220 -61.7283950617
223 223 781.8930041152
223 226 -61.7283950617
223 250 -61.7283950617
223 358 -267.4897119342
224 89 -61.7283950617
224 197 -267.4897119342
224 221 -61.7283950617
224 224 781.8930041152
224 227 -61.7283950617
224 251 -267.4897119342
224 359 -61.7283950617
225 90 -61.7283950617
225 198 -61.7283950617
225 222 -267.4897119342
225 225 781.8930041152
225 228 -267.4897119342
225 252 -61.7283950617
225 360 -61.7283950617
226 64 -66.8724279835
226 65 -154.3209876543
226 88 -66.8724279835
226 90 -154.3209876543
226 91 -267.4897119342
226 94 -66.8724279835
226 96 154.3209876543
226 118 -66.8724279835
226 119 154.3209876543
226 196 36.0082304527
226 199 -61.7283950617
226 202 36.0082304527
226 223 -61.7283950617
226 226 1172.8395061728
226 229 -61.7283950617
226 250 36.0082304527
226 253 -61.7283950617
226 256 36.0082304527
226 334 -66.8724279835
226 335 154.3209876543
226 358 -66.8724279835
226 360 154.3209876543
226 361 -267.4897119342
226 364 -66.8724279835
226 366 -154.3209876543
226 388 -66.8724279835
226 389 -154.3209876543
227 64 -154.3209876543
227 65 -66.8724279835
227 89 36.0082304527
227 92 -61.7283950617
227 95 36.0082304527
227 118 154.3209876543
227 119 -66.8724279835
227 197 -66.8724279835
227 198 -154.3209876543
227 200 -267.4897119342
227 203 -66.8724279835
227 204 154.3209876543
227 224 -61.7283950617
227 227 1172.8395061728
227 230 -61.7283950617
227 251 -66.8724279835
227 252 154.3209876543
227 254 -267.4897119342
227 257 -66.8724279835
227 258 -154.3209876543
227 334 154.3209876543
227 335 -66.8724279835
227 359 36.0082304527
227 362 -61.7283950617
227 365 36.0082304527
227 388 -154.3209876543
227 389 -66.8724279835
228 66 36.0082304527
228 88 -154.3209876543
228 90 -66.8724279835
228 93 -61.7283950617
228 94 154.3209876543
228 96 -66.8724279835
228 120 36.0082304527
228 197 -154.3209876543
228 198 -66.8724279835
228 201 -61.7283950617
228 203 154.3209876543
228 204 -66.8724279835
228 225 -267.4897119342
228 228 1172.8395061728
228 231 -267.4897119342
228 251 154.3209876543
228 252 -66.8724279835
228 255 -61.7283950617
228 257 -154.3209876543
228 258 -66.8724279835
228 336 36.0082304527
228 358 154.3209876543
228 360 -66.8724279835
228 363 -61.7283950617
228 364 -154.3209876543
228 366 -66.8724279835
228 390 36.0082304527
229 94 -267.4897119342
229 202 -61.7283950617
229 226 -61.7283950617
229 229 781.8930041152
229 232 -61.7283950617
229 256 -61.7283950617
229 364 -267.4897119342
230 95 -61.7283950617
230 203 -267.4897119342
230 227 -61.7283950617
230 230 781.8930041152
230 233 -61.7283950617
230 257 -267.4897119342
230 365 -61.7283950617
231 96 -61.7283950617
231 204 -61.7283950617
231 228 -267.4897119342
231 231 781.8930041152
231 234 -267.4897119342
231 258 -61.7283950617
231 366 -61.7283950617
232 70 -66.8724279835
232 71 -154.3209876543
232 94 -66.8724279835
232 96 -154.3209876543
232 97 -267.4897119342
232 100 -66.8724279835
232 102 154.3209876543
232 124 -66.8724279835
232 125 154.3209876543
232 202 36.0082304527
232 205 -61.7283950617
232 208 36.0082304527
232 229 -61.7283950617
232 232 1172.8395061728
232 235 -61.7283950617
232 256 36.0082304527
232 259 -61.7283950617
232 262 36.0082304527
232 340 -66.8724279835
232 341 154.3209876543
232 364 -66.8724279835
232 366 154.3209876543
232 367 -267.4897119342
232 370 -66.8724279835
232 372 -154.3209876543
232 394 -66.8724279835
232 395 -154.3209876543
233 70 -154.3209876543
233 71 -66.8724279835
233 95 36.0082304527
233 98 -61.7283950617
233 101 36.0082304527
233 124 154.3209876543
233 125 -66.8724279835
233 203 -66.8724279835
233 204 -154.3209876543
233 206 -267.4897119342
233 209 -66.8724279835
233 210 154.3209876543
233 230 -61.7283950617
233 233 1172.8395061728
233 236 -61.7283950617
233 257 -66.8724279835
233 258 154.3209876543
233 260 -267.4897119342
233 263 -66.8724279835
233 264 -154.3209876543
233 340 154.3209876543
233 341 -66.8724279835
233 365 36.0082304527
233 368 -61.7283950617
233 371 36.0082304527
233 394 -154.3209876543
233 395 -66.8724279835
234 72 36.0082304527
234 94 -154.3209876543
234 96 -66.8724279835
234 99 -61.7283950617
234 100 154.3209876543
234 102 -66.8724279835
234 126 36.0082304527
234 203 -154.3209876543
234 204 -66.8724279835
234 207 -61.7283950617
234 209 154.3209876543
234 210 -66.8724279835
234 231 -267.4897119342
234 234 1172.8395061728
234 237 -267.4897119342
234 257 154.3209876543
234 258 -66.8724279835
234 261 -61.7283950617
234 263 -154.3209876543
234 264 -66.8724279835
234 342 36.0082304527
234 364 154.3209876543
234 366 -66.8724279835
234 369 -61.7283950617
234 370 -154.3209876543
234 372 -66.8724279835
234 396 36.0082304527
235 100 -267.4897119342
235 208 -61.7283950617
235 232 -61.7283950617
235 235 781.8930041152
235 238 -61.7283950617
235 262 -61.7283950617
235 370 -267.4897119342
236 101 -61.7283950617
236 209 -267.4897119342
236 233 -61.7283950617
236 236 781.8930041152
236 239 -61.7283950617
236 263 -267.4897119342
236 371 -61.7283950617
237 102 -61.7283950617
237 210 -61.7283950617
237 234 -267.4897119342
237 237 781.8930041152
237 240 -267.4897119342
237 264 -61.7283950617
237 372 -61.7283950617
238 76 -33.4362139918
238 77 -77.1604938272
238 78 10.2880658436
238 100 -66.8724279835
238 102 -154.3209876543
238 103 -133.7448559671
238 105 72.0164609053
238 130 -33.4362139918
238 131 77.1604938272
238 132 10.2880658436
238 208 36.0082304527
238 211 -30.8641975309
238 235 -61.7283950617
238 238 586.4197530864
238 262 36.0082304527
238 265 -30.8641975309
238 346 -33.4362139918
238 347 77.1604938272
238 348 -10.2880658436
238 370 -66.8724279835
238 372 154.3209876543
238 373 -133.7448559671
238 375 -72.0164609053
238 400 -33.4362139918
238 401 -77.1604938272
238 402 -10.2880658436
239 76 -77.1604938272
239 77 -33.4362139918
239 78 10.2880658436
239 101 36.0082304527
239 104 -30.8641975309
239 130 77.1604938272
239 131 -33.4362139918
239 132 -10.2880658436
239 209 -66.8724279835
239 210 -154.3209876543
239 212 -133.7448559671
239 213 72.0164609053
239 236 -61.7283950617
239 239 586.4197530864
239 263 -66.8724279835
239 264 154.3209876543
239 266 -133.7448559671
239 267 -72.0164609053
239 346 77.1604938272
239 347 -33.4362139918
239 348 10.2880658436
239 371 36.0082304527
239 374 -30.8641975309
239 400 -77.1604938272
239 401 -33.4362139918
239 402 -10.2880658436
240 76 -10.2880658436
240 77 -10.2880658436
240 78 18.0041152263
240 100 -154.3209876543
240 102 -66.8724279835
240 103 30.8641975309
240 105 -30.8641975309
240 130 -10.2880658436
240 131 10.2880658436
240 132 18.0041152263
240 209 -154.3209876543
240 210 -66.8724279835
240 212 30.8641975309
240 213 -30.8641975309
240 237 -267.4897119342
240 240 586.4197530864
240 263 154.3209876543
240 264 -66.8724279835
240 266 -30.8641975309
240 267 -30.8641975309
240 346 10.2880658436
240 347 -10.2880658436
240 348 18.0041152263
240 370 154.3209876543
240 372 -66.8724279835
240 373 -30.8641975309
240 375 -30.8641975309
240 400 10.2880658436
240 401 10.2880658436
240 402 18.0041152263
241 106 -66.8724279835
241 107 -15.4320987654
241 108 15.4320987654
241 214 -30.8641975309
241 241 195.4732510288
241 244 -30.8641975309
241 376 -66.8724279835
241 377 15.4320987654
241 378 -15.4320987654
242 106 -36.0082304527
242 107 -15.4320987654
242 215 -133.7448559671
242 216 30.8641975309
242 242 195.4732510288
242 243 -102.8806584362
242 245 -30.8641975309
242 246 72.0164609053
242 376 36.0082304527
242 377 -15.4320987654
243 106 36.0082304527
243 108 -15.4320987654
243 215 72.0164609053
243 216 -30.8641975309
243 242 -102.8806584362
243 243 195.4732510288
243 245 30.8641975309
243 246 -133.7448559671
243 376 -36.0082304527
243 378 -15.4320987654
244 82 -66.8724279835
244 83 -154.3209876543
244 106 -33.4362139918
244 107 10.2880658436
244 108 -77.1604938272
244 109 -133.7448559671
244 110 72.0164609053
244 112 -33.4362139918
244 113 10.2880658436
244 114 77.1604938272
244 214 36.0082304527
244 217 -61.7283950617
244 220 36.0082304527
244 241 -30.8641975309
244 244 586.4197530864
244 247 -30.8641975309
244 352 -66.8724279835
244 353 154.3209876543
244 376 -33.4362139918
244 377 -10.2880658436
244 378 77.1604938272
244 379 -133.7448559671
244 380 -72.0164609053
244 382 -33.4362139918
244 383 -10.2880658436
244 384 -77.1604938272
245 82 -154.3209876543
245 83 -66.8724279835
245 106 -10.2880658436
245 107 18.0041152263
245 108 -10.2880658436
245 109 30.8641975309
245 110 -30.8641975309
245 112 -10.2880658436
245 113 18.0041152263
245 114 10.2880658436
245 215 -66.8724279835
245 216 -154.3209876543
245 218 -267.4897119342
245 221 -66.8724279835
245 222 154.3209876543
245 242 -30.8641975309
245 243 30.8641975309
245 245 586.4197530864
245 248 -30.8641975309
245 249 -30.8641975309
245 352 154.3209876543
245 353 -66.8724279835
245 376 10.2880658436
245 377 18.0041152263
245 378 -10.2880658436
245 379 -30.8641975309
245 380 -30.8641975309
245 382 10.2880658436
245 383 18.0041152263
245 384 10.2880658436
246 84 36.0082304527
246 106 -77.1604938272
246 107 10.2880658436
246 108 -33.4362139918
246 111 -30.8641975309
246 112 77.1604938272
246 113 -10.2880658436
246 114 -33.4362139918
246 215 -154.3209876543
246 216 -66.8724279835
246 219 -61.7283950617
246 221 154.3209876543
246 222 -66.8724279835
246 242 72.0164609053
246 243 -133.7448559671
246 246 586.4197530864
246 248 -72.0164609053
246 249 -133.7448559671
246 354 36.0082304527
246 376 77.1604938272
246 377 10.2880658436
246 378 -33.4362139918
246 381 -30.8641975309
246 382 -77.1604938272
246 383 -10.2880658436
246 384 -33.4362139918
247 112 -133.7448559671
247 113 -30.8641975309
247 220 -61.7283950617
247 244 -30.8641975309
247 247 390.9465020576
247 250 -30.8641975309
